appid,name,total_reviews,positive_reviews_percent,developer,publisher,metacritic_score,is_free,genre1,genre2,genre3,price,peak
768530,Kingdom Come: Deliverance - Treasures of the Past,301,0.717607973,Warhorse Studios,Warhorse Studios,76,0,1,25,3,1450,0
768540,Dinosaurs Prehistoric Survivors,73,0.589041096,Arcupion Art,Arcupion Art,50,0,1,25,23,4795,8
767690,Heart of the Emberstone: Coliseum,66,0.893939394,Cloudhead Games ltd.,Cloudhead Games ltd.,50,1,25,37,23,1850,27
767910,Strange Night ll,61,0.475409836,Labory,SA Industry,50,0,23,-1,-1,369,6
767930,Assault Spy,712,0.925561798,Wazen,"NIS America, Inc.",50,0,1,23,-1,7395,67
768100,GizmoVR Video Player,392,0.658163265,Gizmo VR LTD,Gizmo VR LTD,50,1,57,-1,-1,0,764
767170,Dolphins-Cyborgs and open space,59,0.440677966,Lev Gogol,Lev Gogol,50,0,4,23,-1,350,3
767360,Monster League,68,0.852941176,RC Games Studio,RC Games Studio,50,0,4,23,9,5895,8
767380,theHunter: Call of the Wild™ - New Species 2018,195,0.907692308,Expansive Worlds,Expansive Worlds,50,1,25,28,18,0,-1
767390,Dakar 18,1031,0.68186227,Bigmoon Entertainment,Bigmoon Entertainment,59,0,25,9,28,11095,260
767420,Wauies,306,0.64379085,upjers,upjers,50,1,4,37,28,0,143
767490,Last Wood,548,0.689781022,JustUsGameLab,JustUsGameLab,50,0,25,23,28,5595,354
767500,Once in Yaissor 2,61,0.655737705,Valera Entertainment,Valera Entertainment,50,0,25,23,-1,350,3
767560,War Robots,17794,0.625491739,Pixonic,Pixonic,50,1,1,37,-1,0,2313
766630,Dust and Salt,69,0.855072464,Prime Games,Prime Games,50,0,25,4,23,2950,17
766680,Punch Line,61,0.672131148,MAGES. Inc.,PQube,50,0,25,3,-1,18995,-1
766730,Gachimuchi Reloaded,218,0.922018349,Volha,Volha,50,0,71,72,73,350,5
766850,Vaporwave Simulator,84,0.654761905,ETGgames,ETGgames,50,0,4,23,28,350,4
766870,theHunter: Call of the Wild™ - Weapon Pack 1,316,0.841772152,Expansive Worlds,Expansive Worlds,50,0,25,28,18,1450,-1
767030,Trivia Vault: Technology Trivia Deluxe,73,0.506849315,Ripknot Systems,Ripknot Systems,50,0,4,23,28,5699,2
767050,Last Day of FEAR,106,0.735849057,Laush Studio,Laush Studio,50,0,23,-1,-1,1450,-1
766560,The Fruitless Flower 雾雨中的徒花,97,0.93814433,凝冰剑斩,凝冰剑斩,50,0,23,3,-1,350,6
765880,The Occupation,328,0.62804878,White Paper Games,Humble Games,68,0,25,23,-1,11095,96
765890,Leisure Suit Larry 7 - Love for Sail,181,0.861878453,Assemble Entertainment,Assemble Entertainment,50,0,25,-1,-1,548,25
765900,Leisure Suit Larry - Magna Cum Laude Uncut and Uncensored,524,0.767175573,Assemble Entertainment,Assemble Entertainment,50,0,25,-1,-1,548,87
765940,SOK,126,0.888888889,Siberian Mouse,Siberian Mouse,50,0,4,23,-1,350,4
766000,Kenshō,55,0.872727273,FIFTYTWO,FIFTYTWO,50,0,4,23,-1,1450,4
766040,Gloom,165,0.357575758,Sky Ship Studios,Sky Ship Studios,50,0,4,23,2,2595,36
766280,A Light in the Dark,1623,0.934688848,CreSpirit,Sekai Project,50,0,4,23,-1,5595,154
766320,The Mage's Tale,153,0.738562092,inXile Entertainment,inXile Entertainment,72,0,1,3,-1,14995,35
765410,Bean Battles,8842,0.946166026,Gupa Games,Gupa Games,50,0,1,23,-1,350,286
765480,Karambola,252,0.968253968,Holy Pangolin,Holy Pangolin,50,1,25,4,37,0,8
765640,Change,380,0.926315789,Adventurer's Tavern,Adventurer's Tavern,50,0,4,23,-1,1850,15
765650,TSUKUMOHIME,133,0.714285714,FUNYOURS,FUNYOURS,50,0,4,37,-1,0,141
765690,Dark Strokes: The Legend of the Snow Kingdom Collector’s Edition,110,0.927272727,Alawar Friday's Games,Alawar Entertainment,50,0,25,4,23,3295,14
765710,Light Bearers,1151,0.896611642,"FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC",50,1,1,4,37,0,232
765770,Forest Legends: The Call of Love Collector's Edition,79,0.797468354,Alawar Stargaze,Alawar Entertainment,50,0,25,4,23,3695,8
765810,Mars Horizon,2578,0.841737781,Auroch Digital,The Irregular Corporation,71,0,23,28,2,7395,2455
765840,Leisure Suit Larry 2 - Looking For Love (In Several Wrong Places),83,0.710843373,Assemble Entertainment,Assemble Entertainment,50,0,25,-1,-1,362,30
765870,Leisure Suit Larry - Wet Dreams Don't Dry,1418,0.855430183,CrazyBunch,Assemble Entertainment,72,0,25,-1,-1,1109,333
764920,Fear the Night,881,0.553916005,Snail Games USA,Snail Games USA,50,0,1,25,29,5595,828
765030,樱雪集～Yuyuko's Butterfly Dream,110,0.872727273,Mescaline's Wings,Mescaline's Wings,50,0,1,25,4,1450,8
765100,Labirinto,128,0.7578125,Iriya72,Iriya72,50,0,4,23,-1,315,3
765160,Weable 2,69,0.695652174,SPECTRUM GAMES,ValkyrieInitiative,50,0,1,4,23,350,3
765180,SCP-087: Recovered document,95,0.431578947,Korovkin Nikita,Korovkin Nikita,50,0,1,25,23,1850,2
765210,Your Royal Gayness,114,0.771929825,Lizard Hazard Games,Lizard Hazard Games,50,0,25,23,28,5595,26
765250,Mind the Vikings,81,0.456790123,Miso Games,Miso Games,50,0,28,70,-1,4095,14
764410,Trials of the Gauntlet,56,0.553571429,Patrick O'Connor,Broken Dinosaur Studios,50,0,23,-1,-1,725,-1
764430,The Legend of Bean,89,0.764044944,Windward_Birds,XNZONE,50,0,25,4,23,1095,6
764490,Stickman Jetpack,53,0.641509434,Starodymov,,50,0,1,4,23,350,2
764500,Deep Dark Fight,155,0.716129032,EncoderX,EncoderX,50,0,1,25,23,1095,6
764510,Phantom Signal,144,0.861111111,Veslo Games,Veslo Games,50,0,4,28,2,2195,972
764560,Chocolate makes you happy 2,116,0.732758621,Blender Games,Blender Games,50,0,25,4,23,725,3
764570,Beavers Be Dammed,584,0.883561644,Wallflower Games,Wallflower Games,50,1,4,23,28,0,116
764590,Shadow of Loot Box,74,0.824324324,Stately Snail,Stately Snail,50,0,1,25,23,1850,5
764670,Sea Dogs,127,0.74015748,Akella,Akella,71,0,1,3,-1,4395,12
764690,Caveblazers Together,180,0.877777778,YellowAfterlife,YellowAfterlife,50,1,1,25,23,0,199
764790,The Messenger,8675,0.940172911,Sabotage,Devolver Digital,83,0,1,23,-1,7395,679
764010,Insane Cold: Back to the Ice Age,104,0.519230769,Mysterytag,RunServer,50,0,4,23,-1,725,19
764030,Realm Revolutions,336,0.755952381,Aleksandr Golovkin,Aleksandr Golovkin,50,1,37,-1,-1,0,1147
764050,Maelstrom,2439,0.82902829,"Gunpowder Games, Inc.",Double Jump Publishing,50,1,1,25,37,0,1273
764230,Shoujo City,228,0.885964912,Shoujo City Developer,Shoujo City Developer,50,0,28,-1,-1,3695,24
764300,Shantae: Half-Genie Hero Ultimate Edition,776,0.895618557,WayForward,WayForward ,50,0,1,25,23,11095,60
763695,Monster Hunter: World - Hairstyle: Provisions Manager,92,0.934782609,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,1,1,-1,-1,0,0
763696,Monster Hunter: World - Hairstyle: Field Team Leader,65,0.938461538,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,1,1,-1,-1,0,0
763697,Monster Hunter: World - Hairstyle: The Handler,56,0.946428571,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,1,1,-1,-1,0,0
763698,Monster Hunter: World - Hairstyle: The Admiral,55,0.927272727,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,1,1,-1,-1,0,0
763699,Monster Hunter: World - The Handler's Guildmarm Costume,170,0.935294118,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,0,1,-1,-1,1400,0
763710,River City Melee Mach!!,120,0.733333333,Arc System Works,Arc System Works,50,0,1,-1,-1,5195,26
763740,NARK THE DRAGON,73,0.452054795,Zloy Krot Studio,Zloy Krot Studio,50,0,4,23,-1,725,4
763760,My Coloring Book: Food and Beverage,113,0.831858407,For Kids,For Kids,50,0,4,23,-1,350,7
763770,Space Stories: Darth Star,72,0.708333333,For Kids,For Kids,50,0,4,23,-1,1095,18
763780,Life is Strange: Before the Storm Farewell,836,0.919856459,Deck Nine,Square Enix,50,0,1,25,-1,0,1
763790,TrainerVR,59,0.93220339,Sumalab,Sumalab,50,0,4,23,28,3695,6
763820,Far Cry 5 - Season Pass,730,0.550684932,Ubisoft Montreal,,50,0,1,25,-1,11900,0
763860,Surgera VR,64,0.484375,"HealthCare VR Innovations, Inc.","HealthCare VR Innovations, Inc.",50,1,54,-1,-1,0,14
763930,Tally Ho,85,0.952941176,Choice of Games,Choice of Games,50,0,25,23,3,2950,36
763090,Aqua Fish,66,0.454545455,Starodymov,,50,0,1,4,23,725,6
763100,Lumberjack Simulator,192,0.666666667,Exponential Games Inc.,Exponential Games Inc.,50,0,28,-1,-1,6695,20
763230,Fruity Smoothie,209,0.885167464,Wooden Shoes Games,Wooden Shoes Games,50,1,4,37,23,0,-1
763250,The Spectrum Retreat,245,0.751020408,Dan Smith Studios,Ripstone,68,0,25,23,2,4795,34
763290,Riddlord: The Consequence,71,0.563380282,Amrita Studio,Amrita Studio,50,0,25,23,-1,2195,57
763360,Nice Way,109,0.743119266,Mikhail Melnikov,Mikhail Melnikov,50,0,4,23,-1,101,4
763400,Cave Runner,50,0.46,BadCat Studios,BadCat Studios,50,0,4,23,-1,4395,4
763410,Long Live Santa!,3012,0.879150066,Doborog Games,Doborog Games,50,1,1,37,23,0,367
763430,Front Defense Heroes,126,0.682539683,Fantahorn Studio,Vive Studios,50,0,1,-1,-1,3695,127
763520,Hard Place,51,0.509803922,Red twice potato,Red twice potato,50,0,1,25,4,1450,4
762560,ManaRocks,356,0.775280899,Rockgames,Rockgames,50,1,37,23,29,0,98
762590,Zombie Derby 2,110,0.818181818,Brinemedia,Brinemedia,50,0,1,23,9,1450,39
762650,Depraved,1114,0.626570916,Evil Bite,Evil Bite,50,0,23,28,2,7395,700
762830,Telling Lies,1050,0.653333333,Sam Barlow,Annapurna Interactive,84,0,25,23,28,7295,677
762840,Maquette,532,0.693609023,Graceful Decay,Annapurna Interactive,50,0,25,23,-1,7295,164
762930,Supipara - Chapter 2 Spring Has Come!,90,1,minori,MangaGamer,50,0,25,-1,-1,5595,14
763030,Nelly Cootalot: Spoonbeaks Ahoy! HD,159,0.893081761,Alasdair Beckett-King,Application Systems Heidelberg,80,0,25,23,-1,725,10
762174,Monster Hunter: World - Gesture: Devil May Cry Dual Guns,94,1,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,0,1,-1,-1,1900,0
761670,Grisaia Phantom Trigger Vol.4,110,0.972727273,Frontwing,Frontwing USA,50,0,25,4,-1,5595,56
761700,Your Diary +,171,0.894736842,Cube,Hyper'sthene,50,0,25,23,-1,9295,12
761790,Parker & Lane,63,0.603174603,Big Blue Studios,GameHouse,50,0,25,4,28,4795,31
761830,Mr. Prepper,3793,0.831004482,Rejected Games,PlayWay S.A.,50,0,1,25,4,7395,6817
761890,Albion Online,61346,0.795438985,Sandbox Interactive GmbH,Sandbox Interactive GmbH,72,1,37,29,3,0,26041
761910,Worbital,395,0.911392405,Team Jolly Roger,Team Jolly Roger,76,0,1,23,2,4795,142
762080,Galactic Force,88,0.727272727,FreezeNova,FreezeNova,50,0,1,23,-1,350,-1
761280,White Pearl,69,0.739130435,Harry Gill,Harry Gill,50,1,1,25,37,0,41
761320,Black Jewel,101,0.831683168,Oscar Celestini,Forever Entertainment S. A.,50,0,1,25,4,725,3
761350,Booth: A Dystopian Adventure,318,0.91509434,Guanpeng Chen,Guanpeng Chen,50,0,25,23,28,3695,42
761460,Lamplight City,624,0.900641026,Grundislav Games,Application Systems Heidelberg,72,0,25,23,-1,5595,82
761600,Onimusha: Warlords,1979,0.935826175,"CAPCOM CO., LTD","CAPCOM CO., LTD",50,0,1,-1,-1,8400,517
761620,Beholder 2,5777,0.880733945,Warm Lamp Games,Alawar Premium,76,0,25,23,28,1119,1939
760890,Hello Charlotte: Childhood's End,1521,0.985535832,etherane,etherane,50,0,23,3,-1,1095,67
760920,ElectricVLab,50,0.86,Q1TEK LLC,Q1TEK LLC,50,0,28,-1,-1,4795,11
760930,Bitcoin Farm,125,0.48,RewindApp,RewindApp,50,0,4,23,28,350,21
760990,WeakWood Throne,73,0.602739726,waterxmelon,Drageus Games S.A.,50,0,1,23,3,1850,-1
761010,Wave Break,81,0.888888889,Funktronic Labs,Funktronic Labs,50,0,1,23,18,7395,33
761030,EARTHLOCK,512,0.736328125,Snowcastle Games,Jagex Ltd,50,0,25,23,3,11095,142
761070,Garden of Oblivion,175,0.862857143,Träumendes Mädchen,Träumendes Mädchen,50,1,4,37,23,0,18
761170,Radical Dungeon Sweeper,188,0.808510638,Benjamin Soulé,Benjamin Soulé,50,0,4,23,3,4795,388
760410,Don't Be Afraid,463,0.855291577,Hydra Games S.A.,Hydra Games S.A.,50,0,1,25,23,3695,58
760460,WEED,221,0.552036199,CUTE ANIME GIRLS,Tranquility games,50,0,4,23,-1,350,6
760510,Cat Burglar: A Tail of Purrsuit,345,0.924637681,Gamers for Good,Gamers for Good,50,1,25,4,23,0,882
760550,kakusankibou / 扩散希望,147,0.802721088,あみそ組,Pujia8 Studio,50,0,25,23,3,1095,14
760560,Happy New Year Clicker,95,0.463157895,CSM,W.T.B.,50,0,23,28,-1,724,4
760630,Tennis Elbow Manager 2,189,0.899470899,Mana Games,Mana Games,50,0,28,18,-1,4438,90
760640,Tennis Elbow 4,307,0.931596091,Mana Games,Mana Games,50,0,23,28,18,8876,100
760650,Hammerting,2266,0.607678729,Warpzone Studios,Team17 Digital,64,0,25,23,3,9295,1039
760660,Retro Miami,61,0.295081967,Green-eyed Taxi,Narko Games,50,0,1,25,4,350,2
760730,Conan Exiles - The Imperial East Pack,190,0.710526316,Funcom,Funcom,50,0,1,25,29,999,0
760800,Cube Life: Island Survival,164,0.707317073,Cypronia,Cypronia,50,0,25,23,-1,3695,23
760810,Retimed,322,0.841614907,Team Maniax,Stray Fawn Publishing,50,0,1,4,23,5595,106
760843,FSX Steam Edition: Airbus Series Vol. 4 Add-On,111,0.243243243,FeelThere,Dovetail Games - Flight,50,0,28,-1,-1,3697,0
759940,Excellent Expectations,909,0.874587459,内购人生PABL,内购人生PABL,50,0,23,-1,-1,1095,65
760050,Nightwolf: Survive the Megadome,69,0.797101449,CYBERPHO,Robot Gentleman,50,1,1,23,-1,0,6
760060,Mutant Year Zero: Road to Eden,18711,0.906792796,The Bearded Ladies,Funcom,78,0,3,2,-1,12995,4013
760070,Europa Universalis IV: Rule Britannia,275,0.712727273,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,4599,0
760160,Vampire: The Masquerade - Bloodhunt,50171,0.73676028,Sharkmob AB,Sharkmob AB,50,1,1,37,-1,0,29008
760200,Kingdom: New Lands - Skull Island,174,0.902298851,Noio,Raw Fury,50,1,23,28,2,6695,0
760320,Gunman Tales,74,0.743243243,FobTi interactive, FobTi interactive,50,0,1,25,23,2950,4
760330,BYTEPATH,283,0.93639576,a327ex,a327ex,50,0,1,4,23,725,84
760350,Star Sweet,89,0.617977528,LillyWelland inc.,Bitlock Studio,50,0,4,23,-1,1095,7
759540,Wanted Killer,127,0.826771654,Playsnak,Playsnak,50,0,1,23,70,3495,32
759570,Decay of Logos,207,0.555555556,Amplify Creations,Rising Star Games,50,0,1,25,23,7395,58
759610,House of Evil,102,0.382352941,Trokhin Viktor,indie_games_studio,50,0,1,25,23,1450,6
759740,RIDE 3,4887,0.826683037,Milestone S.r.l.,Milestone S.r.l.,70,0,9,28,18,14995,1030
759750,Doodle God: Alchemy Jam,85,0.270588235,JoyBits Ltd.,JoyBits Ltd.,50,0,4,23,28,350,5
759440,Learn Japanese To Survive! Kanji Combat,297,0.858585859,Sleepy Duck,RIVER CROW STUDIO,50,0,25,23,3,3295,125
759500,Dragon Hunter,55,0.745454545,For Kids,For Kids,50,0,4,23,-1,1450,7
758870,Kynseed,2398,0.804003336,PixelCount Studios,PixelCount Studios,86,0,25,23,3,9295,2248
758920,Action Rush,50,0.46,ThroneLab,ThroneLab,50,0,4,23,9,1450,3
758930,Captain Forever Trilogy,156,0.897435897,Farbs,Farbs,50,0,1,2,-1,3695,34
758980,Poker Legends: Tournaments,609,0.76683087,DYNAMICNEXT,DYNAMICNEXT,50,1,4,37,23,0,125
758990,Ancient Warfare 3,2085,0.947721823,Jannik Nickel,Jannik Nickel,50,0,1,23,28,4795,174
759000,.projekt,137,0.912408759,Kyrylo Kuzyk,Kyrylo Kuzyk,50,0,4,23,-1,1850,9
759080,City Eye,75,0.386666667,SIG Publishing,SIG Publishing,50,0,4,23,28,3695,13
759130,DCS: AV-8B Night Attack V/STOL,192,0.854166667,RAZBAM,Eagle Dynamics SA,50,0,28,-1,-1,24827,0
758410,AO International Tennis,359,0.715877437,Big Ant Studios,Big Ant Studios,50,0,18,-1,-1,9295,90
758420,PAYDAY 2: h3h3 Character Pack,932,0.525751073,OVERKILL - a Starbreeze Studio.,,50,0,1,3,-1,1850,0
758470,Africa Hunting,68,0.426470588,"Nikita ""Ghost_RUS""",Ghost_RUS Games,50,0,1,25,4,350,2
758480,Ukrainian ball in search of gas,739,0.936400541,"Nikita ""Ghost_RUS""",Ghost_RUS Games,50,0,25,4,23,350,14
758500,Loot Box Quest,413,0.934624697,Going Loud Studios,Going Loud Studios,50,0,4,-1,-1,350,65
758530,Sprout,1481,0.961512492,Jeff Nusz,Mindful Mammoth,50,1,25,4,37,0,43
758560,Versus World,89,0.865168539,Two Zoos,Two Zoos,50,1,73,74,1,0,-1
758570,TOMORROW DON'T COME,179,0.810055866,Peace & Love Games,Peace & Love Games,50,0,25,4,23,1095,3
758730,Paw Patrol: On A Roll,343,0.854227405,Torus Games,Outright Games Ltd.,50,0,25,-1,-1,11095,81
758770,DRAGON BALL FighterZ - SSGSS Goku and SSGSS Vegeta Unlock,121,0.561983471,Arc System Works,BANDAI NAMCO Entertainment,50,0,1,-1,-1,1000,0
758771,DRAGON BALL FighterZ - SSGSS Lobby Avatars,51,0.509803922,Arc System Works,BANDAI NAMCO Entertainment,50,0,1,-1,-1,700,0
757910,Away,236,0.63559322,NipoBox,NipoBox Publishing,50,0,25,4,37,137,4
758050,Internet Simulator,59,0.440677966,Abu Insdustries,Kavkaz Sila Games,50,0,23,28,-1,1095,3
758080,BloodLust 2: Nemesis,114,0.780701754,WRF Studios,WRF Studios,50,0,1,23,3,4795,23
758090,Monobeno,610,0.959016393,Lose,HIKARI FIELD,50,0,25,-1,-1,9295,70
758100,E-Startup,154,0.519480519,Polytale,Polytale,50,0,23,28,2,725,13
758160,Fire Pro Wrestling World - Yoshihiro Takayama Charity DLC,64,1,"Spike Chunsoft Co., Ltd.",,50,0,28,-1,-1,1095,0
758190,Dragon Cliff 龙崖,6848,0.896904206,Meta Interaction,Meta Interaction,50,0,25,4,23,3695,5953
758250,Taste of Power,63,0.682539683,OneOcean LLC,OneOcean LLC,50,0,2,-1,-1,5595,6
758320,Cursed Lands,104,0.769230769,Winter Wolves,Winter Wolves,50,0,3,-1,-1,9295,69
758330,Shenmue I & II,2518,0.886020651,D3T,SEGA,50,0,1,25,3,15895,1280
757480,Broken Reality,1454,0.938101788,Dynamic Media Triad,Digital Tribe,50,0,25,23,-1,5595,56
757630,Big Day,146,0.575342466,Sonic Shield,Zodiac Interactive,50,0,1,25,23,3695,55
633110,Fast Beat Loop Racer GT,554,0.66967509,"SAINT-FUN INTERNATIONAL CO., LTD.",UFO Interactive Games,50,0,9,-1,-1,3695,119
633251,Oats Studios - Volume 1: RAKKA,337,0.943620178,Default_Name,,50,1,-1,-1,-1,0,0
633310,Stellaris: Anniversary Portraits,707,0.8854314,Paradox Development Studio,Paradox Interactive,50,1,28,2,-1,0,0
633360,Remothered: Tormented Fathers,1929,0.745982374,Stormind Games,Remothered s.r.l.,77,0,1,25,23,7395,188
633440,Unit 4,60,0.45,Gamera Interactive,Gamera Interactive,50,0,1,23,-1,5595,20
633460,Tannenberg,8818,0.863801315,M2H,M2H,69,0,1,23,28,1848,1139
632710,Princess Evangile W Happiness - Steam Edition,60,0.933333333,MOONSTONE,MangaGamer,50,0,71,25,4,13195,-1
632730,Base Defense,311,0.893890675,PLut,PLut,50,1,1,37,3,0,28
632800,Beyond Eden,174,0.91954023,Studio Pieplus,Studio Pieplus,50,0,25,23,-1,13195,26
632810,Soundpad Demo,730,0.961643836,Leppsoft,Leppsoft,50,1,52,57,-1,0,7938
632870,Human: Fall Flat Official Soundtrack,246,0.743902439,No Brakes Games,Curve Games,50,0,25,23,-1,925,-1
632900,Serment - Contract with a Devil,74,0.810810811,Nkt Studio,Sekai Project,50,0,3,-1,-1,5595,62
633030,Oats Studios - Volume 1,4329,0.976437976,Oats Studios,,50,0,73,74,82,0,-1
632070,The Fidelio Incident,825,0.776969697,"Act 3 Games, LLC","Act 3 Games, LLC",69,0,25,23,-1,3695,33
632200,Kuro survival,68,0.676470588,Yin Games,Yin Games,50,0,1,25,4,315,2824
632250,DERU - The Art of Cooperation,52,0.865384615,Ink Kit,Ink Kit,50,0,4,23,-1,5595,6
632300,Hobo: Tough Life,6974,0.833954689,Perun Creative,Perun Creative,50,0,25,23,3,11095,2240
632350,Cyberdimension Neptunia: 4 Goddesses Online,4587,0.874427731,IDEA FACTORY,Idea Factory International,50,0,3,-1,-1,11095,3753
632360,Risk of Rain 2,237532,0.962034589,Hopoo Games,Gearbox Publishing,85,0,1,23,-1,9295,71033
632470,Disco Elysium,77277,0.934223637,ZA/UM,ZA/UM,97,0,3,-1,-1,14995,8081
632510,Blockle,73,0.684931507,David Schneider,David Schneider,50,0,4,23,-1,1850,-1
631830,Sarcophag,252,0.698412698,Crew Lab,Crew Lab,50,0,4,23,-1,350,401
631900,Airtone,210,0.947619048,historia Inc,AMG GAMES,50,0,1,25,-1,11095,30
631980,Immortal Planet,357,0.644257703,teedoubleuGAMES,teedoubleuGAMES,65,0,1,25,23,5595,59
632000,CrossCells,687,0.851528384,Matthew Brown,Matthew Brown,50,0,4,23,2,1095,106
632020,Necromancer Returns,104,0.730769231,Greenolor Studio,Greenolor Studio,50,0,25,4,23,3695,27
632050,The Village,124,0.508064516,Softwaves,SA Industry,50,0,1,4,23,185,1834
631660,Immersion Chess,119,0.663865546,Immersion,Immersion,50,1,4,37,18,0,23
631770,Pixplode,140,0.721428571,Empyrean,Empyrean,50,0,4,23,-1,1095,33
631320,Zup! Zero - DLC,73,0.98630137,Quiet River,Quiet River,50,1,4,23,-1,0,1
631510,Devil May Cry HD Collection,8772,0.917350661,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",50,0,1,-1,-1,14400,758
631540,Community Inc,192,0.411458333,T4 Interactive,tinyBuild,50,0,23,28,2,5595,85
631560,GUILTY GEAR Xrd REV 2 Upgrade,217,0.903225806,Arc System Works,Arc System Works,50,0,1,-1,-1,350,1
631570,Whispers of a Machine,1575,0.936507937,Clifftop Games,Raw Fury,77,0,25,-1,-1,5595,110
630830,The Legacy: Forgotten Gates,86,0.930232558,FIVE-BN GAMES,FIVE-BN GAMES,50,0,25,4,-1,3695,16
630850,Notruf 112 - KEF - Das Kleineinsatzfahrzeug,75,0.493333333,Crenetic GmbH Studios,Aerosoft GmbH,50,0,28,-1,-1,1850,0
630870,Chuusotsu! 1st Graduation: Time After Time,60,0.933333333,Studio Beast,Fruitbat Factory,50,0,25,4,23,7395,-1
630900,Illwinter's Floorplan Generator,420,0.928571429,Illwinter Game Design,Illwinter Game Design,50,0,3,53,57,2950,60
630940,theHunter: Call of the Wild™ - ATV,1406,0.52916074,Expansive Worlds,Expansive Worlds,50,0,25,28,18,1450,-1
630980,Lego Batman 'The Batmersive Experience',64,0.734375,Warner Bros.,Warner Bros.,50,1,80,85,-1,0,16
630490,Storm Area 51,56,0.410714286,ProjectorGames,ProjectorGames,50,0,1,28,2,5595,9
630550,Faulty Apprentice,163,0.840490798,AGL studios,AGL studios,50,0,1,25,4,7395,45
630610,Disneyland Adventures,539,0.905380334,Frontier Developments,Xbox Game Studios,50,0,25,-1,-1,7395,103
630640,SEQUENCE STORM,155,0.961290323,"SPECIAL MAGIC GAMES, LLC","SPECIAL MAGIC GAMES, LLC",50,1,1,23,9,0,11
630720,Mana Spark,600,0.795,BEHEMUTT,BEHEMUTT,50,0,1,23,3,4395,153
629960,夏花的轨迹——A summer promise to forever,306,0.761437908,SoraPrayer,SoraPrayer,50,0,71,72,25,725,914
629990,OMSI 2 Add-On Citybus i280 Series,63,0.746031746,BusTrainz,Aerosoft GmbH,50,0,28,-1,-1,5595,0
630010,OMSI 2 Add-On HafenCity - Hamburg modern,343,0.749271137,Darius Bode,Aerosoft GmbH,50,0,28,-1,-1,7395,-1
630030,War Tech Fighters,318,0.77672956,Drakkar Dev,Green Man Gaming Publishing,65,0,1,-1,-1,7395,54
630060,Consummate:Missing World,1028,0.955252918,冷笑黑妖,冷笑黑妖,50,0,25,23,3,98,748
630140,Sky Clash: Lords of Clans 3D,196,0.785714286,AIVIK LLC,Absolutist Ltd.,50,1,37,29,2,0,101
630310,The Mummy Demastered,587,0.798977853,WayForward,WayForward,78,0,1,25,-1,7395,45
629540,Alien Arena: Warriors Of Mars,152,0.782894737,"COR Entertainment, LLC","COR Entertainment, LLC",50,1,1,23,-1,0,137
629650,Symphonic Rain,653,0.970903522,KOGADO STUDIO,KOMODO,50,0,25,-1,-1,14995,67
629690,Vaporum,833,0.866746699,"Fatbot Games, s. r. o.","Fatbot Games, s. r. o.",75,0,1,25,23,7395,132
629700,IL-2 Sturmovik: Battle of Kuban,52,0.923076923,1C Game Studios,1C Game Studios,50,0,1,28,-1,18995,0
629730,Blade & Sorcery,42389,0.967869023,WarpFrog,WarpFrog,50,0,1,25,23,7395,10235
629760,MORDHAU,108054,0.807355581,Triternion,Triternion,81,0,1,23,-1,11095,60204
629770,Tiny Echo,610,0.870491803,Might and Delight,Might and Delight,50,0,25,4,23,5595,24
629820,Maneater,11234,0.895317785,Tripwire Interactive,Tripwire Interactive,70,0,1,25,23,6160,2811
629840,Caligo,940,0.742553191,Krealit,Krealit,50,0,25,23,-1,350,37
629860,Spelunker Party!,65,0.923076923,"Tozai Games, Inc.",Square Enix,50,0,1,25,-1,11095,16
629910,Clicker Heroes 2,2711,0.556990041,Playsaurus,Playsaurus,50,0,1,25,4,7395,9570
629000,Lydia,556,0.888489209,Platonic Partnership,Platonic Partnership,78,0,25,23,-1,1450,18
629030,Employee Recycling Center,130,0.284615385,Idea Cabin,Idea Cabin,50,0,74,25,4,1450,708
629090,Horace,604,0.799668874,Paul Helman,505 Games,81,0,1,25,23,5595,55
629220,Rise of Insanity,1068,0.791198502,Red Limb Studio,Red Limb Studio,62,0,25,23,28,3695,64
629230,The StoryTale,67,0.880597015,Maxim Nuriev,Maxim Nuriev,50,0,1,23,-1,1999,129
629330,Fight Songs: The Music Of Team Fortress 2,514,0.978599222,Valve,Valve,50,0,-1,-1,-1,4795,0
629380,Cosmic Pioneer,58,0.517241379,Amaterasu Software,Amaterasu Software,50,0,4,23,28,108,2843
629430,The Last Birdling,64,0.984375,InvertMouse,InvertMouse,50,0,23,-1,-1,2195,21
629440,Graze Counter,267,0.962546816,Bikkuri Software,Henteko Doujin,50,0,1,4,-1,3695,40
628550,Crypt Stalker,73,0.904109589,Sinclair Strange,Sinclair Strange,50,0,1,25,23,1095,5
628570,Trivia Night,53,0.622641509,Timberwolf Studios,My Way Games,50,0,4,23,-1,185,550
