appid,name,total_reviews,positive_reviews_percent,developer,publisher,metacritic_score,is_free,genre1,genre2,genre3,price,peak
247950,Sacred 3,4276,0.264265669,Keen Games,THQ Nordic,57,0,1,3,-1,5595,1953
248140,GRID 2 Demo,77,0.87012987,Codemasters Racing,Codemasters,80,1,9,18,-1,0,121
246920,Bombernauts,174,0.804597701,Eyebrow Interactive,Eyebrow Interactive,50,0,1,23,-1,3695,113
246940,Lords of the Black Sun,386,0.202072539,Arkavi Studios,Iceberg Interactive,50,0,23,2,-1,9295,135
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,386,0.823834197,Black Forest Games,HandyGames,84,0,1,23,-1,1850,152
246980,InFlux,217,0.68202765,Impromptu Games,Impromptu Games,50,0,25,4,23,3695,65
247000,Talisman: Digital Edition,8338,0.785200288,Nomad Games,Nomad Games,51,0,23,3,2,2595,3590
247020,"Cook, Serve, Delicious!",5364,0.945935869,Vertigo Gaming Inc.,Vertigo Gaming Inc.,50,0,1,23,28,3695,1538
247080,Crypt of the NecroDancer,23008,0.95962274,Brace Yourself Games,Brace Yourself Games,87,0,1,23,3,5595,2234
247140,Soundodger+,795,0.899371069,Studio Bean,Adult Swim Games,78,0,4,23,-1,2950,122
247240,Volgarr the Viking,2351,0.813696299,Crazy Viking Studios,Crazy Viking Studios,76,0,1,25,23,3695,332
247295,Saints Row IV - GAT V Pack,231,0.926406926,Deep Silver Volition,Deep Silver,50,0,1,25,-1,0,0
247310,Gravi,106,0.396226415,Hashbang Games,,50,0,70,23,-1,1850,39
247350,Artemis Spaceship Bridge Simulator,460,0.895652174,Default_Name,,50,0,1,23,28,2595,149
247370,Mutant Mudds Deluxe,581,0.743545611,Renegade Kid,Good Shepherd Entertainment,50,0,1,23,-1,3695,159
247430,Hitman: Contracts,2340,0.871367521,Io-Interactive A/S,Io-Interactive A/S,50,0,1,-1,-1,4095,173
246300,Paranormal,513,0.580896686,Matt Cohen,Matt Cohen,50,0,1,25,23,3695,193
246360,Perfection.,66,0.393939394,Greg Lobanov,,50,0,4,23,-1,1095,8
246420,Kingdom Rush,11352,0.971811135,Ironhide Game Studio,Ironhide Game Studio,50,0,2,-1,-1,3695,1950
246580,The Typing of The Dead: Overkill,3433,0.872414798,Modern Dream,SEGA,50,0,1,-1,-1,7395,559
246620,Plague Inc: Evolved,47847,0.944845027,Ndemic Creations,Ndemic Creations,50,0,4,23,28,5595,17889
246640,TorqueL prototype 2013.03 @ E3,55,0.981818182,FullPowerSideAttack.com,,50,1,1,4,23,0,15
246800,BeatBlasters III,85,0.388235294,Chainsawesome Games,Chainsawesome Games,56,0,1,23,-1,3695,43
246880,Recruits,92,0.282608696,Commotion Games Pty Ltd,Commotion Games Pty Ltd,50,0,1,23,70,0,22
245370,Etherium,920,0.37173913,Tindalos Interactive,Focus Entertainment,62,0,2,-1,-1,3695,1672
245390,"I Have No Mouth, and I Must Scream",1538,0.88426528,Cyberdreams,Nightdive Studios,50,0,25,-1,-1,2195,185
245410,Wizardry 6: Bane of the Cosmic Forge,209,0.76076555,Sir-Tech,"Drecom Co., Ltd.",50,0,25,3,-1,1850,54
245430,Wizardry 7: Crusaders of the Dark Savant,206,0.82038835,Sir-Tech,"Drecom Co., Ltd.",50,0,25,3,-1,1850,43
245450,Wizardry 8,953,0.898216159,Sir-Tech Canada,"Drecom Co., Ltd.",85,0,25,3,-1,3695,212
245470,Democracy 3,7183,0.74509258,Positech Games,Positech Games,70,0,23,28,2,9295,2636
245490,Trials Fusion,2159,0.68318666,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",Ubisoft,80,0,9,-1,-1,7900,2485
245550,Free to Play,10981,0.950824151,Valve,Valve,50,1,-1,-1,-1,0,37675
245620,Tropico 5,13555,0.78531907,Haemimont Games,Kalypso Media Digital,75,0,3,28,2,7395,13445
245730,Flashback,481,0.577962578,Default_Name,Ubisoft,50,0,1,25,3,3900,236
245890,Borderlands 2: Headhunter 1: Bloody Harvest,407,0.796068796,Gearbox Software,2K,50,0,1,3,-1,1095,1
245910,Borderlands 2: Headhunter 2: Wattle Gobbler,448,0.683035714,Gearbox Software,2K,50,0,1,3,-1,1095,1
245930,Borderlands 2: Headhunter 3: Mercenary Day,521,0.861804223,Gearbox Software,2K,50,0,1,3,-1,1095,1
245950,Borderlands 2: Headhunter 4: Wedding Day Massacre,350,0.842857143,Gearbox Software,2K,50,0,1,3,-1,1095,1
245970,Borderlands 2: Headhunter 5: Son of Crawmerax,406,0.869458128,Gearbox Software,2K ,50,0,1,3,-1,1095,1
246070,Hack 'n' Slash,845,0.537278107,Double Fine Productions,Double Fine Productions,73,0,25,4,23,5195,348
246090,Spacebase DF-9,4208,0.182509506,Double Fine Productions,Double Fine Productions,49,0,23,28,2,3695,986
246110,MASSIVE CHALICE,1786,0.721724524,Double Fine Productions,Double Fine Productions,73,0,23,2,-1,7395,678
244590,Epigenesis,1147,0.655623365,Dead Shark Triplepunch,Dead Shark Triplepunch,50,1,1,23,18,0,799
244630,NEOTOKYO°,2692,0.723254086,STUDIO RADI-8,NEOTOKYO [MOD],50,1,1,37,-1,0,878
244690,Face Noir,308,0.659090909,Mad Orange,Phoenix Online Publishing,59,0,25,23,-1,3695,383
244710,Shelter 1,3585,0.851324965,Might and Delight,Might and Delight,69,0,25,23,-1,5595,308
244730,Divekick,1777,0.83849184,Iron Galaxy,Iron Galaxy,73,0,1,23,-1,1850,947
244750,Aztez,172,0.790697674,Team Colorblind,Team Colorblind,81,0,1,23,2,7395,31
244770,StarMade,2929,0.687606692,Schine GmbH,Schine GmbH,50,0,1,25,23,5595,947
244810,Foul Play,639,0.796557121,Mediatonic,Epic Games,69,0,1,25,4,5595,88
244870,Electronic Super Joy,3327,0.902614968,Michael Todd Games,2&30 Software,50,0,1,23,-1,2950,926
244890,Velocity®Ultra,238,0.760504202,Curve Studios,Curve Games,50,0,1,23,-1,369,273
244910,Homesick,1322,0.784417549,Lucky Pause,Lucky Pause,72,0,25,23,-1,5595,77
244950,Where is my Heart?,172,0.773255814,Schulenburg Software,Die Gute Fabrik,74,0,25,4,23,0,24
245010,Deathtrap Dungeon,160,0.48125,Default_Name,Square Enix,50,0,1,25,-1,2595,13
245050,SpellForce 2 - Demons of the Past,291,0.491408935,THQ Nordic,THQ Nordic,50,0,3,2,-1,7395,232
245150,The Novelist,1008,0.746031746,Orthogonal Games,,66,0,25,4,23,1850,147
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,6589,0.855668538,Ninja Theory,BANDAI NAMCO Entertainment,70,0,1,25,-1,7100,892
243780,PixelJunk™ Monsters Ultimate,1109,0.796212804,Double Eleven,Double Eleven,72,0,2,-1,-1,3695,955
243800,Gas Guzzlers Extreme,3638,0.861462342,Gamepires,Jagex Ltd,73,0,1,9,18,9295,365
243930,Bound By Flame,3508,0.677879133,Spiders,Focus Entertainment,56,0,1,3,-1,2795,2599
243950,Divinity: Dragon Commander,2195,0.737585421,Larian Studios,Larian Studios,50,0,1,3,2,14995,2311
243970,"Invisible, Inc.",5279,0.91797689,Klei Entertainment,Klei Entertainment,82,0,1,23,2,7395,2401
244030,Take On Mars,1946,0.548818088,Bohemia Interactive,Bohemia Interactive,62,0,28,-1,-1,3695,435
244050,Rise of Flight United,2327,0.548345509,777 Studios,1С-777 Limited,77,1,37,28,-1,0,236
244070,Sid Meier's Ace Patrol,738,0.680216802,Firaxis Games,2K,50,0,4,2,-1,1850,415
244090,Sid Meier's Ace Patrol: Pacific Skies,402,0.619402985,Firaxis Games,2K,50,0,4,2,-1,1850,240
244210,Assetto Corsa,98147,0.923584012,Kunos Simulazioni,Kunos Simulazioni,85,0,23,9,28,7395,17380
244410,Supreme Ruler 1936,276,0.731884058,BattleGoat Studios,BattleGoat Studios,50,0,23,28,2,3695,269
244430,realMyst: Masterpiece Edition,1370,0.890510949,Cyan Worlds Inc,Cyan Worlds Inc,50,0,25,23,-1,6695,292
244450,Men of War: Assault Squad 2,38591,0.910315877,Digitalmindsoft,Fulqrum Publishing,68,0,1,28,2,11095,9720
242940,Anachronox,519,0.730250482,Default_Name,Square Enix,77,0,3,-1,-1,2595,56
242960,Blood Omen 2: Legacy of Kain,955,0.67539267,Default_Name,Crystal Dynamics,50,0,1,-1,-1,2595,52
242980,Daikatana,940,0.532978723,Default_Name,Square Enix,50,0,1,-1,-1,2595,41
243000,Omikron - The Nomad Soul,547,0.676416819,Quantic Dream,Square Enix,50,0,3,-1,-1,3695,460
243020,Pandemonium,279,0.673835125,Crystal Dynamics,Square Enix,50,0,-1,-1,-1,2595,19
243040,Startopia,883,0.898074745,My Little Planet Ltd,My Little Planet Ltd,86,0,28,-1,-1,2595,182
243060,Urban Chaos,204,0.710784314,Mucky Foot Productions Ltd,My Little Planet Ltd,50,0,1,-1,-1,2595,14
243160,Mushroom 11,643,0.833592535,Untame,Untame,78,0,1,25,23,5595,176
243200,Memoria,2162,0.898242368,Daedalic Entertainment,Daedalic Entertainment,79,0,25,23,-1,739,863
243220,FRACT OSC,577,0.859618718,Phosfiend Systems,Phosfiend Systems,75,0,23,-1,-1,5595,311
243280,Poof,231,0.757575758,Arkedo,Neko Entertainment,50,0,1,23,2,0,57
243360,TrackMania² Valley,556,0.802158273,Nadeo,Ubisoft,79,0,9,18,-1,7900,465
243450,Urban Trial Freestyle,1570,0.825477707,Tate Multimedia,Tate Multimedia,58,0,1,9,28,2399,301
243470,Watch_Dogs,35379,0.745583538,Ubisoft,Ubisoft,77,0,1,25,-1,11900,47820
243560,Adventure Time:  Explore the Dungeon Because I DON’T KNOW!,136,0.433823529,WayForward,"D3Publisher of America, Inc.",50,0,1,-1,-1,0,246
242130,Vector Thrust,707,0.489391796,TimeSymmetry,Iceberg Interactive,57,0,1,23,28,9295,74
242530,The Chaos Engine,391,0.654731458,Abstraction Games,Rebellion,40,0,1,-1,-1,3695,93
242550,Rayman Legends,6750,0.899407407,Default_Name,Ubisoft,89,0,1,25,-1,7900,1252
242570,Space Hulk,1988,0.708249497,Full Control Studios,Full Control,58,0,23,2,-1,0,3505
242590,Saints Row IV Inauguration Station,396,0.742424242,Default_Name,,86,1,1,25,-1,0,313
242640,Styx: Master of Shadows,9233,0.829632839,Cyanide Studio,Cyanide Studio,71,0,1,-1,-1,2895,1622
242680,Nuclear Throne,16596,0.962822367,Vlambeer,Vlambeer,89,0,1,23,3,4395,1213
242700,Injustice: Gods Among Us Ultimate Edition,18057,0.859888132,NetherRealm Studios,Warner Bros. Interactive Entertainment,79,0,1,-1,-1,7200,10262
242720,GunZ 2: The Second Duel,10607,0.660790044,"Masangsoft, Inc.","Masangsoft, Inc.",50,1,1,37,23,0,10315
242760,The Forest,484119,0.954426494,Endnight Games Ltd,Endnight Games Ltd,83,0,1,25,23,7395,74816
242780,Cognition: An Erica Reed Thriller,764,0.823298429,Phoenix Online Studios,Phoenix Online Publishing,50,0,25,23,-1,5595,300
242820,140,4414,0.926370639,Carlsen Games,Carlsen Games,80,0,1,23,-1,1850,540
242840,In Verbis Virtus,1648,0.793082524,Indomitus Games,Indomitus Games,50,0,1,25,23,7395,245
242860,Verdun,36436,0.859205182,M2H,M2H,70,0,1,23,29,7395,4504
242880,"Sir, You Are Being Hunted",3828,0.778996865,Big Robot Ltd,Big Robot Ltd,63,0,1,23,-1,7395,682
242920,Banished,39846,0.902123174,Shining Rock Software LLC,Shining Rock Software LLC,73,0,23,28,2,7395,24568
241364,Europa Universalis IV: American Dream DLC,78,0.641025641,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,499,0
241368,Europa Universalis IV: National Monuments II,83,0.301204819,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,199,0
241369,Europa Universalis IV: Conquest of Paradise,233,0.360515021,Paradox Development Studio,Paradox Interactive,81,0,28,2,-1,1499,0
241373,Europa Universalis IV: Songs of Yuletide,132,0.878787879,Paradox Development Studio,Paradox Interactive,50,1,28,2,-1,0,0
241410,CastleStorm,1510,0.890728477,Zen Studios,Zen Studios,73,0,1,23,2,3695,1280
241540,State of Decay,17635,0.844740573,Undead Labs,Xbox Game Studios,79,0,1,3,28,0,10035
241560,The Crew,15460,0.693337646,Ivory Tower in collaboration with Ubisoft Reflections,Ubisoft,71,0,1,29,9,11900,12180
241600,Rogue Legacy,18048,0.929465869,Cellar Door Games,Cellar Door Games,85,0,1,25,23,5595,8049
241620,Inquisitor,634,0.675078864,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",64,0,23,3,-1,3695,263
241660,Ohm Studio,285,0.596491228,GRAOUMF,Ohm Force,50,1,52,56,-1,0,472
241700,Vector Demo,94,0.946808511,Default_Name,,50,1,1,23,-1,0,94
241720,Guncraft,1180,0.48559322,Exato Games Studio,Reverb Triple XP,73,0,1,23,-1,5595,507
241760,Kill to Collect,277,0.696750903,Pieces Interactive,HandyGames,57,0,1,25,23,3695,64
241910,Goodbye Deponia,2106,0.888888889,Daedalic Entertainment,Daedalic Entertainment,80,0,25,23,-1,739,1103
241930,Middle-earth™: Shadow of Mordor™,80512,0.922992846,Monolith Productions,Warner Bros. Interactive Entertainment,84,0,-1,-1,-1,3490,48518
242110,Joe Danger 2: The Movie,388,0.595360825,Hello Games,Hello Games,82,0,1,4,23,5595,336
240620,Wanderlust Adventures,248,0.592741935,Yeti Trunk,Chucklefish,50,0,1,25,23,3695,584
240660,RainBlood Chronicles: Mirage,164,0.701219512,Default_Name,Origo Games,68,0,1,25,23,3695,50
240720,Getting Over It with Bennett Foddy,61030,0.826527937,Bennett Foddy,Bennett Foddy,50,0,1,-1,-1,2950,4959
240760,Wasteland 2,7984,0.823772545,inXile Entertainment,inXile Entertainment,87,0,25,23,3,11095,18576
240970,Half Minute Hero: The Second Coming,540,0.916666667,Opus,Marvelous,79,0,1,23,3,3695,247
241000,Jon Shafer's At the Gates,474,0.430379747,Conifer Games,Conifer Games,63,0,23,2,-1,11095,628
241240,Contraption Maker,1178,0.912563667,Kevin Ryan,Top Meadow,50,0,4,23,28,3695,325
241260,Sherlock Holmes: Crimes and Punishments,6099,0.906214133,Frogwares,Frogwares,77,0,25,-1,-1,11900,883
241280,Chivalry: Deadliest Warrior,1311,0.588863463,Torn Banner Studios,Torn Banner Studios,69,0,1,23,-1,5595,1
241300,Card City Nights 2,172,0.860465116,Ludosity,Ludosity,50,0,25,23,2,2950,58
241320,Ittle Dew,1253,0.921787709,Ludosity,Ludosity,67,0,25,23,-1,3695,-1
240300,DCS: Combined Arms,111,0.513513514,Eagle Dynamics SA,Eagle Dynamics SA,50,0,28,2,-1,14030,0
240320,Panzar,5056,0.657238924,Panzar Studio,OVALIS INVESTMENTS LIMITED,50,1,1,37,29,0,2762
240340,Space Ace,139,0.827338129,Digital Leisure Inc.,Digital Leisure Inc.,50,0,1,25,4,3695,10
240360,Dragon's Lair 2: Time Warp,92,0.815217391,Digital Leisure Inc.,Digital Leisure Inc.,50,0,1,25,4,3695,7
240440,Quadrilateral Cowboy,841,0.919143876,Blendo Games,Blendo Games,81,0,1,25,23,7395,295
240500,DCS: UH-1H Huey,217,0.930875576,Eagle Dynamics SA,Eagle Dynamics SA,50,0,28,-1,-1,17550,-1
240600,MotoGP™13,914,0.772428884,Milestone S.r.l.,Plug In Digital,50,0,9,28,18,3995,255
239200,Amnesia: A Machine for Pigs,10097,0.693869466,The Chinese Room,Frictional Games,72,0,1,25,23,7395,7133
239250,Castlevania: Lords of Shadow 2,4779,0.842854154,MercurySteam,Konami Digital Entertainment,58,0,1,25,-1,13195,3784
239350,Spelunky,15449,0.921289404,Mossmouth,Mossmouth,90,0,23,-1,-1,5595,2854
239430,Q.U.B.E: Director's Cut,1785,0.832492997,Toxic Games,Toxic Games,50,0,1,25,23,3695,190
239550,Age of Empires II (2013): The Forgotten,1183,0.801352494,SkyBox Labs,Xbox Game Studios,50,0,2,-1,-1,3695,2
239800,Bleed,1858,0.92787944,Ian Campbell,Ian Campbell,50,0,1,23,-1,1850,249
239820,Game Dev Tycoon,40303,0.954147334,Greenheart Games 💚,Greenheart Games 💚,68,0,4,23,28,3695,7558
239840,Dead State,2385,0.73836478,DoubleBear Productions,DoubleBear Productions,70,0,23,3,2,7395,1408
238320,Outlast,101885,0.963743436,Red Barrels,Red Barrels,80,0,1,25,23,7395,11684
238370,Magicka 2,11579,0.822091718,Pieces Interactive,Paradox Interactive,50,0,1,25,-1,3520,1552
238530,Super Puzzle Platformer Deluxe,474,0.907172996,Andrew Morrish,Adult Swim Games,50,0,1,4,23,2950,202
238630,Fist Puncher,286,0.727272727,Team2Bit,Adult Swim Games,73,0,1,23,-1,3695,152
238750,Might & Magic X - Legacy ,3067,0.65797196,Ubisoft,Ubisoft,70,0,3,-1,-1,11900,7953
238870,Citadels,470,0.146808511,Games Distillery s.r.o.,HandyGames,20,0,1,2,-1,5595,282
238890,Skyward Collapse,313,0.447284345,"Arcen Games, LLC","Arcen Games, LLC",64,0,23,28,2,1850,338
238910,Bionic Dues,967,0.747673216,"Arcen Games, LLC","Arcen Games, LLC",71,0,23,3,2,3695,1834
238930,"7 Grand Steps, Step 1: What Ancients Begat",739,0.533152909,Mousechief,Mousechief,50,0,4,23,28,0,496
238960,Path of Exile,202704,0.879928368,Grinding Gear Games,Grinding Gear Games,86,1,1,25,37,0,209526
239030,"Papers, Please",60460,0.971104863,Lucas Pope,3909,85,0,25,23,-1,3695,6038
239070,Hammerwatch,6291,0.896995708,Crackshell,Crackshell,72,0,1,25,23,3695,3249
239090,Samurai Gunn,434,0.928571429,Beau Blyth,Beau Blyth,78,0,1,23,-1,5595,80
239120,Final Fantasy III (3D Remake),2869,0.824677588,Square Enix,Square Enix,68,0,3,-1,-1,5895,785
239140,Dying Light,377697,0.952353341,Techland,Techland,87,0,1,3,-1,2999,45770
239160,Thief,21791,0.741498784,Eidos-Montréal,Eidos Interactive Corp.,70,0,1,25,-1,350,18247
237740,Angry Video Game Nerd Adventures,3110,0.88585209,FreakZone Games,Retroware,77,0,1,25,23,1850,420
237760,Intake,394,0.926395939,Cipher Prime Studios,Cipher Prime Studios,50,0,1,23,-1,3695,118
237850,Dreamfall Chapters,4274,0.828497894,Red Thread Games,Red Thread Games,71,0,25,23,-1,9295,1679
237870,Planet Explorers,6681,0.625505164,Pathea Games,Pathea Games,50,1,1,25,23,0,2107
237890,Agarest: Generations of War,1827,0.718664477,Idea Factory,Ghostlight LTD,50,0,25,3,2,5595,3791
237930,Transistor,29412,0.943220454,Supergiant Games,Supergiant Games,83,0,1,23,3,7395,6657
237950,UFO: Afterlight,470,0.644680851,Altar Games,Bohemia Interactive,71,0,23,2,-1,2495,187
237970,Memento Mori 2,121,0.719008264,Centauri Production,Bohemia Interactive,65,0,25,23,-1,8350,33
237990,The Banner Saga,14728,0.890412819,Stoic,Stoic Studio,80,0,23,3,2,2950,4436
238010,Deus Ex: Human Revolution - Director's Cut,25596,0.921393968,Eidos Montreal,Eidos Interactive Corp.,91,0,1,3,-1,7395,3392
238050,The Apogee Throwback Pack,306,0.905228758,Apogee Software,Apogee Entertainment,50,0,1,-1,-1,3695,101
238070,Shadow Warrior Classic (1997),1503,0.928143713,3D Realms,Devolver Digital,50,1,1,-1,-1,0,374
238090,Sniper Elite 3,24292,0.822040178,Rebellion,Rebellion,50,0,1,25,-1,3200000,10861
238210,System Shock 2,6819,0.945446546,Nightdive Studios,Nightdive Studios,92,0,1,3,-1,3695,2265
238240,Edge of Space,2728,0.339076246,Handyman Studios,Reverb Triple XP,50,0,1,25,23,5595,1189
238260,Pinball Arcade,3832,0.732776618,FarSight Studios,FarSight Studios,50,1,37,28,-1,0,417
238280,Legend of Dungeon,1609,0.734617775,Robot Loves Kitty,,62,0,1,23,3,3695,1688
237310,Elsword,9206,0.745817945,KOG,KOG Games,50,1,1,25,4,0,2524
237350,Frozen Cortex,267,0.715355805,Mode 7,Mode 7,79,0,23,18,2,9295,298
237370,PlayClaw 5,407,0.707616708,Default_Name,,50,0,52,56,57,14995,101
237430,Expeditions: Conquistador,1420,0.795774648,Logic Artists,THQ Nordic,77,0,23,3,2,7395,721
237450,Tomb Raider: Japanese Language Pack,82,0.158536585,Crystal Dynamics,Crystal Dynamics,50,1,1,25,-1,0,0
237470,Battle Worlds: Kronos,289,0.678200692,KING Art,KING Art,71,0,2,-1,-1,7395,372
237550,Realms of Arkania: Blade of Destiny,402,0.547263682,United Independent Entertainment,United Independent Entertainment,50,0,25,23,3,739,279
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,350,0.802857143,Zeboyd Games,"Penny Arcade, Inc.",50,1,23,3,-1,0,590
237619,Batman: Arkham Origins - Initiation,171,0.461988304,WB Games Montreal,Warner Bros. Interactive Entertainment,50,0,1,25,-1,2595,0
237620,Batman: Arkham Origins - New Millennium Skins Pack,109,0.52293578,WB Games Montreal,Warner Bros. Interactive Entertainment,50,0,1,25,-1,1850,1
237630,DuckTales Remastered,6460,0.875077399,WayForward,Capcom,66,0,1,25,4,6700,1974
236370,Interstellar Marines,7825,0.552587859,Zero Point Software,Zero Point Software,50,0,1,23,3,3695,4398
236430,DARK SOULS™ II,40531,0.888949199,"FromSoftware, Inc",BANDAI NAMCO Entertainment,91,0,1,3,-1,8900,79528
236450,PAC-MAN Championship Edition DX+,7399,0.955669685,"Mine Loader Software Co., Ltd.",BANDAI NAMCO Entertainment,50,0,1,-1,-1,3500,3692
236510,Takedown: Red Sabre,5644,0.40804394,Serellan LLC,505 Games,34,0,1,28,2,0,1071
236690,Blood Bowl 2,8396,0.785493092,Cyanide Studios,Nacon,76,0,18,2,-1,7395,6503
236730,Anomaly 2,925,0.794594595,11 bit studios,11 bit studios,77,0,1,23,2,5595,3001
236790,Agricultural Simulator 2013 Steam Edition,646,0.226006192,Actalogic,United Independent Entertainment,50,0,4,28,-1,185,112
236850,Europa Universalis IV,117404,0.868454226,Paradox Development Studio,Paradox Interactive,87,0,28,2,-1,15495,47844
236930,Blackwell Epiphany,815,0.980368098,Wadjet Eye Games,Wadjet Eye Games,50,0,25,23,-1,3695,105
236970,Jack Keane 2 - The Fire Within,63,0.444444444,Deck 13,astragon Entertainment,50,0,25,-1,-1,3695,53
235600,Tom Clancy's Splinter Cell Blacklist,17631,0.816232772,Ubisoft Toronto,Ubisoft,50,0,1,25,-1,9129,6146
235620,Small World,1350,0.696296296,Days of Wonder,Days of Wonder,50,0,4,23,2,3695,447
235660,Eador. Genesis,382,0.835078534,Alexey Bokulev,Snowbird Games,50,0,23,2,-1,2195,193
235720,Cubetractor,469,0.754797441,Ludochip,Ludochip,75,0,1,23,2,1850,89
235780,MINERVA: Metastasis,1709,0.925102399,Adam Foster,Adam Foster,50,1,1,25,-1,0,426
235800,Audiosurf 2,5769,0.823886289,Dylan Fitterer,Dylan Fitterer,76,0,23,-1,-1,5595,473
235820,Element4l,646,0.834365325,I-Illusions,I-Illusions,77,0,1,23,-1,3295,98
235883,Eve Online - Steam Starter Pack Sub,133,0.165413534,CCP,CCP,88,0,1,37,29,6997,0
235900,RPG Maker XP,1001,0.931068931,Gotcha Gotcha Games,Gotcha Gotcha Games,50,0,3,53,54,929,282
235980,Tetrobot and Co.,469,0.97228145,Swing Swing Submarine,Swing Swing Submarine,72,0,4,23,-1,3695,-1
236090,Dust: An Elysian Tail,17915,0.954953949,Humble Hearts LLC,Xbox Game Studios,50,0,1,25,23,5595,2651
236110,Dungeon Defenders II,20611,0.775750813,Chromatic Games,Chromatic Games,50,1,1,37,23,0,18744
236130,Horizon,456,0.581140351,L3O Interactive,L3O Interactive,58,0,23,2,-1,11095,618
234940,The 39 Steps,1530,0.75620915,The Story Mechanics,The Secret Experiment,50,0,25,4,23,350,793
235070,Bad Bots,257,0.564202335,Point Five Projects,Digital Tribe,49,0,1,23,-1,1850,31
235210,Strider,3532,0.827293318,Double Helix Games,Capcom,78,0,1,25,-1,7200,809
235250,Super Sanctum TD,1511,0.87822634,Coffee Stain Studios,Coffee Stain Publishing,50,0,4,23,2,1850,900
235320,Original War,1794,0.948717949,Altar Games,Bohemia Interactive,61,0,23,2,-1,1845,141
235360,Prime World: Defenders,1006,0.756461233,Nival,Nival,58,0,4,23,3,3695,808
235380,Blitzkrieg 3,7053,0.557067914,Nival,Nival,68,0,2,-1,-1,3695,1041
235460,METAL GEAR RISING: REVENGEANCE,67201,0.95886966,PlatinumGames,Konami Digital Entertainment,83,0,1,-1,-1,10500,11964
235520,The White Laboratory,329,0.775075988,Laboratory Systems,Laboratory Systems,50,0,23,2,-1,3695,137
235540,Warhammer: End Times - Vermintide,20325,0.800295203,Fatshark,Fatshark,79,0,1,23,-1,1109,24594
234390,Teleglitch: Die More Edition,2784,0.851293103,Test3 Projects,Paradox Interactive,78,0,1,23,-1,4572,1430
234490,Rush Bros,873,0.607101947,XYLA Entertainment,Digital Tribe,50,0,1,23,9,3695,795
234510,Rising Storm,104,0.990384615,Tripwire Interactive,Tripwire Interactive,82,0,1,-1,-1,923,31
234650,Shadowrun Returns,12795,0.885345838,Harebrained Schemes,Paradox Interactive,76,0,25,23,3,3695,24242
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,12682,0.898202176,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,80,0,1,25,-1,7100,4677
234710,Poker Night 2,6936,0.872693195,Telltale Games,Telltale Games,75,0,4,18,-1,0,11178
234770,Call of Duty®: Black Ops II - Extra Slots Pack,79,0.506329114,Treyarch,Activision,50,0,1,-1,-1,699,1
233610,Distance,6721,0.927986907,Refract,Refract,74,0,1,23,9,9295,452
233680,Black Ink,457,0.866520788,Bleank,Bleank,50,0,51,53,55,22495,142
233700,Sword of the Stars: The Pit,1469,0.850918993,Kerberos Productions,Kerberos Productions,69,0,4,23,3,1095,1298
233720,Surgeon Simulator,15992,0.823036518,Bossa Studios,tinyBuild,71,0,1,23,28,3695,3397
233740,Organ Trail: Director's Cut,2908,0.881361761,The Men Who Wear Many Hats,The Men Who Wear Many Hats,50,0,23,2,-1,1850,4410
233800,Arma 3 Tools,437,0.864988558,Bohemia Interactive,Bohemia Interactive,50,0,-1,-1,-1,0,134
233840,Worms Clan Wars,2990,0.783277592,Team17 Digital Ltd,Team17 Digital Ltd,73,0,2,-1,-1,9295,2084
233860,Kenshi,70230,0.951544924,Lo-Fi Games,Lo-Fi Games,75,0,1,23,3,11095,10935
233980,Unepic,7680,0.918359375,@unepic_fran,@unepic_fran,68,0,1,23,3,4795,3042
234000,Superfrog HD,651,0.483870968,Team17 Digital Ltd,Team17 Digital Ltd,56,0,1,-1,-1,0,501
234080,Castlevania: Lords of Shadow - Ultimate Edition,7596,0.806213797,MercurySteam,Konami Digital Entertainment,50,0,1,25,-1,10500,1585
234140,Mad Max,68529,0.91815144,Avalanche Studios,Warner Bros. Games,73,0,1,25,-1,6950,33356
234160,Strike Suit Infinity,588,0.836734694,Born Ready Games Ltd.,Born Ready Games,66,0,1,23,-1,2595,191
234270,Ken Follett's The Pillars of the Earth,5881,0.927733379,Daedalic Entertainment,Daedalic Entertainment,78,0,25,4,23,7995,466
234290,Zack Zero,412,0.648058252,Crocodile Entertainment,Crocodile Entertainment,50,0,1,25,23,0,51
234310,March of War,1759,0.640704946,ISOTX,ISOTX,50,1,1,37,29,0,2611
234330,Marvel Puzzle Quest,4184,0.700525813,Broken Circle Studios,D3 Go!,50,1,4,37,3,0,3002
234350,Luxor 2 HD,133,0.812030075,MumboJumbo,Accelerate Games,50,0,4,-1,-1,3695,20
234370,Shattered Haven,94,0.308510638,"Arcen Games, LLC","Arcen Games, LLC",59,0,1,25,23,3695,-1
232647,Sniper Ghost Warrior 2: World Hunter Pack,82,0.780487805,City Interactive,CI Games,50,0,1,-1,-1,1450,0
